Temperature(F),Dew Point(F),Humidity(%),Wind Speed(mph),Pressure(in),Value
73.1775,67.57,83.09,12.975,30.3,6.258
73.035,67.75,83.66,12.98,30.23,5.8836
72.8925,67.94,84.23,12.985,30.17,5.2953
72.75,68.13,84.8,12.99,30.11,5.3487
72.6075,68.31,85.37,12.995,30.04,5.0813
72.465,68.5,85.94,13,29.98,4.9208
72.3225,68.69,86.51,13.005,29.92,5.1883
72.18,68.87,87.08,13.01,29.85,4.8139
72.0375,69.06,87.65,13.015,29.79,5.2418
71.895,69.25,88.22,13.02,29.73,5.0278
71.7525,69.43,88.79,13.025,29.66,4.9208
71.61,69.62,89.36,13.03,29.6,4.9208
71.66166667,69.62,89.23,12.845,29.65,4.279
71.71333333,69.61,89.1,12.66,29.7,4.0116
71.765,69.61,88.98,12.475,29.74,4.1185
71.81666667,69.61,88.85,12.29,29.79,4.0116
71.86833333,69.6,88.72,12.105,29.84,4.065
71.92,69.6,88.6,11.92,29.89,4.065
71.97166667,69.6,88.47,11.735,29.94,3.9581
72.02333333,69.59,88.34,11.55,29.99,3.9581
72.075,69.59,88.21,11.365,30.04,4.0116
72.12666667,69.59,88.08,11.18,30.08,4.172
72.17833333,69.58,87.96,10.995,30.13,4.065
72.23,69.58,87.83,10.81,30.18,3.8511
72.45416667,69.63,87.61,10.6575,30.19,3.9581
72.67833333,69.69,87.39,10.505,30.2,3.9046
72.9025,69.74,87.17,10.3525,30.2,3.9581
73.12666667,69.8,86.95,10.2,30.21,4.065
73.35083333,69.85,86.73,10.0475,30.22,3.9581
73.575,69.9,86.52,9.895,30.23,3.9046
73.79916667,69.96,86.3,9.7425,30.24,4.0116
74.02333333,70.01,86.08,9.59,30.25,4.1185
74.2475,70.07,85.86,9.4375,30.26,4.1185
74.47166667,70.12,85.64,9.285,30.26,4.8139
74.69583333,70.18,85.42,9.1325,30.27,4.0116
74.92,70.23,85.2,8.98,30.28,4.5999
75.62083333,70.2,83.57,9.138333333,30.24,6.3115
76.32166667,70.16,81.94,9.296666667,30.21,8.344
77.0225,70.12,80.31,9.455,30.17,9.6277
77.72333333,70.09,78.68,9.613333333,30.14,9.8417
78.42416667,70.06,77.05,9.771666667,30.1,10.4835
79.125,70.02,75.43,9.93,30.06,10.537
79.82583333,69.98,73.8,10.08833333,30.03,10.644
80.52666667,69.95,72.17,10.24666667,29.99,11.5533
81.2275,69.92,70.54,10.405,29.96,11.2858
81.92833333,69.88,68.91,10.56333333,29.92,11.4998
82.62916667,69.84,67.28,10.72166667,29.89,6.258
83.33,69.81,65.65,10.88,29.85,11.9812
83.30583333,69.8,65.57,10.56,29.84,11.8207
83.28166667,69.8,65.49,10.24,29.84,14.709
83.2575,69.79,65.42,9.92,29.83,15.0834
83.23333333,69.78,65.34,9.6,29.82,15.6718
83.20916667,69.78,65.26,9.28,29.82,13.3184
83.185,69.77,65.18,8.96,29.81,10.9649
83.16083333,69.76,65.1,8.64,29.8,9.9487
83.13666667,69.76,65.02,8.32,29.8,9.0929
83.1125,69.75,64.94,8,29.79,8.558
83.08833333,69.74,64.87,7.68,29.78,8.8254
83.06416667,69.74,64.79,7.36,29.78,8.7184
83.04,69.73,64.71,7.04,29.77,9.6277
82.78916667,69.6,65.35,7.373333333,29.79,9.4138
82.53833333,69.48,66,7.706666667,29.8,10.2696
82.2875,69.35,66.64,8.04,29.82,10.2161
82.03666667,69.22,67.29,8.373333333,29.84,10.751
81.78583333,69.09,67.93,8.706666667,29.86,12.4626
81.535,68.96,68.57,9.04,29.88,11.3393
81.28416667,68.84,69.22,9.373333333,29.89,11.6068
81.03333333,68.71,69.86,9.706666667,29.91,11.3393
80.7825,68.58,70.51,10.04,29.93,10.751
80.53166667,68.46,71.15,10.37333333,29.94,10.9649
80.28083333,68.33,71.8,10.70666667,29.96,11.4463
80.03,68.2,72.44,11.04,29.98,11.7672
79.615,68.46,73.55,10.86333333,29.96,12.1951
79.2,68.72,74.66,10.68666667,29.93,13.8532
78.785,68.98,75.77,10.51,29.91,12.3021
78.37,69.24,76.88,10.33333333,29.89,11.0184
77.955,69.5,77.99,10.15666667,29.86,8.9859
77.54,69.76,79.1,9.98,29.84,7.4882
77.125,70.03,80.21,9.803333333,29.82,7.7557
76.71,70.29,81.32,9.626666667,29.79,7.9696
76.295,70.55,82.43,9.45,29.77,7.4882
75.88,70.81,83.54,9.273333333,29.75,7.5417
75.465,71.07,84.65,9.096666667,29.72,7.2743
75.05,71.33,85.76,8.92,29.7,7.5952
74.91083333,71.23,86.41,8.7675,29.68,7.9696
74.77166667,71.14,87.06,8.615,29.67,9.8417
74.6325,71.04,87.71,8.4625,29.65,8.2371
74.49333333,70.95,88.35,8.31,29.64,8.0231
74.35416667,70.85,89,8.1575,29.62,8.5045
74.215,70.76,89.65,8.005,29.6,7.0603
74.07583333,70.66,90.3,7.8525,29.59,6.2045
73.93666667,70.56,90.95,7.7,29.57,6.365
73.7975,70.47,91.6,7.5475,29.56,6.8464
73.65833333,70.37,92.24,7.395,29.54,6.6324
73.51916667,70.28,92.89,7.2425,29.53,6.0976
73.38,70.18,93.54,7.09,29.51,6.0441
73.31666667,70.31,93.58,6.8375,29.53,5.5092
73.25333333,70.43,93.62,6.585,29.56,4.9208
73.19,70.56,93.66,6.3325,29.58,5.0278
73.12666667,70.68,93.7,6.08,29.6,5.0278
73.06333333,70.81,93.74,5.8275,29.62,4.8139
73,70.93,93.78,5.575,29.65,5.0278
72.93666667,71.06,93.81,5.3225,29.67,5.1348
72.87333333,71.18,93.85,5.07,29.69,4.7604
72.81,71.31,93.89,4.8175,29.71,4.8674
72.74666667,71.43,93.93,4.565,29.74,4.4395
72.68333333,71.56,93.97,4.3125,29.76,4.7069
72.62,71.68,94.01,4.06,29.78,4.279
72.81,71.72,93.87,4.0525,29.82,4.1185
73,71.76,93.73,4.045,29.87,4.2255
73.19,71.81,93.6,4.0375,29.91,4.2255
73.38,71.85,93.46,4.03,29.96,4.172
73.57,71.89,93.32,4.0225,30,4.172
73.76,71.93,93.18,4.015,30.04,4.2255
73.95,71.97,93.04,4.0075,30.09,4.065
74.14,72.01,92.9,4,30.13,4.065
74.33,72.06,92.76,3.9925,30.18,3.9581
74.52,72.1,92.63,3.985,30.22,4.065
74.71,72.14,92.49,3.9775,30.27,3.7441
74.9,72.18,92.35,3.97,30.31,3.9046
74.98666667,72.28,92.06,3.9775,30.22,4.0116
75.07333333,72.38,91.77,3.985,30.12,4.172
75.16,72.48,91.48,3.9925,30.03,4.0116
75.24666667,72.58,91.19,4,29.94,4.0116
75.33333333,72.68,90.9,4.0075,29.85,3.6371
75.42,72.78,90.62,4.015,29.76,3.6906
75.50666667,72.88,90.33,4.0225,29.66,3.5302
75.59333333,72.98,90.04,4.03,29.57,4.1185
75.68,73.08,89.75,4.0375,29.48,4.5464
75.76666667,73.18,89.46,4.045,29.38,4.9743
75.85333333,73.28,89.17,4.0525,29.29,4.7604
75.94,73.38,88.88,4.06,29.2,4.386
76.24083333,73.46,87.94,4.475833333,29.3,5.5092
76.54166667,73.54,87.01,4.891666667,29.4,7.2743
76.8425,73.61,86.07,5.3075,29.49,8.9859
77.14333333,73.69,85.13,5.723333333,29.59,9.1998
77.44416667,73.77,84.2,6.139166667,29.69,10.1626
77.745,73.84,83.26,6.555,29.79,10.8579
78.04583333,73.92,82.32,6.970833333,29.89,11.7137
78.34666667,74,81.39,7.386666667,29.99,11.4463
78.6475,74.08,80.45,7.8025,30.08,12.8905
78.94833333,74.16,79.51,8.218333333,30.18,11.8207
79.24916667,74.23,78.58,8.634166667,30.28,13.0509
79.55,74.31,77.64,9.05,30.38,14.4951
79.95,74.4,77.07,9.060833333,30.3,15.2439
80.35,74.5,76.5,9.071666667,30.21,17.0625
80.75,74.59,75.93,9.0825,30.13,18.3462
81.15,74.69,75.36,9.093333333,30.05,17.4904
81.55,74.78,74.79,9.104166667,29.96,15.0834
81.95,74.88,74.22,9.115,29.88,13.2114
82.35,74.97,73.65,9.125833333,29.8,12.1951
82.75,75.06,73.08,9.136666667,29.71,11.3928
83.15,75.16,72.51,9.1475,29.63,11.0719
83.55,75.25,71.94,9.158333333,29.55,10.644
83.95,75.35,71.37,9.169166667,29.46,11.8207
84.35,75.44,70.8,9.18,29.38,12.6765
84.44666667,75.2,70.45,9.480833333,29.37,13.6393
84.54333333,74.96,70.11,9.781666667,29.36,14.6021
84.64,74.71,69.76,10.0825,29.35,14.2811
84.73666667,74.47,69.42,10.38333333,29.34,15.1904
84.83333333,74.23,69.07,10.68416667,29.33,15.4579
84.93,73.98,68.72,10.985,29.32,14.6555
85.02666667,73.74,68.38,11.28583333,29.3,15.7253
85.12333333,73.5,68.03,11.58666667,29.29,14.4416
85.22,73.26,67.69,11.8875,29.28,15.6183
85.31666667,73.02,67.34,12.18833333,29.27,14.923
85.41333333,72.77,67,12.48916667,29.26,15.2439
85.51,72.53,66.65,12.79,29.25,15.6183
84.94416667,72.56,67.65,12.46083333,29.24,16.4206
84.37833333,72.58,68.65,12.13166667,29.23,14.0137
83.8125,72.6,69.65,11.8025,29.22,12.9974
83.24666667,72.63,70.65,11.47333333,29.21,11.3928
82.68083333,72.66,71.65,11.14416667,29.2,9.9487
82.115,72.68,72.65,10.815,29.19,9.1998
81.54916667,72.7,73.64,10.48583333,29.18,8.0766
80.98333333,72.73,74.64,10.15666667,29.17,8.1836
80.4175,72.76,75.64,9.8275,29.16,8.2371
79.85166667,72.78,76.64,9.498333333,29.15,8.3975
79.28583333,72.8,77.64,9.169166667,29.14,8.7719
78.72,72.83,78.64,8.84,29.13,8.7719
78.68166667,72.88,78.98,8.438333333,29.15,8.5045
78.64333333,72.93,79.32,8.036666667,29.16,8.2371
78.605,72.98,79.66,7.635,29.18,7.9161
78.56666667,73.03,80,7.233333333,29.2,7.6487
78.52833333,73.08,80.34,6.831666667,29.21,7.7557
78.49,73.13,80.68,6.43,29.23,7.8626
78.45166667,73.19,81.03,6.028333333,29.25,8.0766
78.41333333,73.24,81.37,5.626666667,29.26,8.1301
78.375,73.29,81.71,5.225,29.28,7.5417
78.33666667,73.34,82.05,4.823333333,29.3,7.0603
78.29833333,73.39,82.39,4.421666667,29.31,7.4347
78.26,73.44,82.73,4.02,29.33,6.7394
78.09083333,73.31,83.19,4.021666667,29.34,6.5255
77.92166667,73.17,83.66,4.023333333,29.35,6.3115
77.7525,73.04,84.12,4.025,29.36,5.4022
77.58333333,72.9,84.58,4.026666667,29.37,5.0278
77.41416667,72.77,85.04,4.028333333,29.38,5.0813
77.245,72.63,85.5,4.03,29.39,4.5999
77.07583333,72.5,85.97,4.031666667,29.4,5.1348
76.90666667,72.37,86.43,4.033333333,29.41,4.8674
76.7375,72.23,86.89,4.035,29.42,4.6534
76.56833333,72.1,87.36,4.036666667,29.43,4.6534
76.39916667,71.96,87.82,4.038333333,29.44,4.7604
76.23,71.83,88.28,4.04,29.45,4.6534
76.23416667,72.01,88.53,3.866666667,29.52,4.3325
76.23833333,72.19,88.78,3.693333333,29.58,4.4929
76.2425,72.37,89.02,3.52,29.65,4.5464
76.24666667,72.55,89.27,3.346666667,29.72,4.5464
76.25083333,72.73,89.52,3.173333333,29.79,4.386
76.255,72.91,89.76,3,29.86,4.386
76.25916667,73.1,90.01,2.826666667,29.92,4.279
76.26333333,73.28,90.26,2.653333333,29.99,4.2255
76.2675,73.46,90.51,2.48,30.06,4.279
76.27166667,73.64,90.76,2.306666667,30.12,4.2255
76.27583333,73.82,91,2.133333333,30.19,4.2255
76.28,74,91.25,1.96,30.26,4.386
76.59416667,73.81,90.58,2.131666667,30.25,4.172
76.90833333,73.62,89.91,2.303333333,30.25,4.172
77.2225,73.44,89.24,2.475,30.24,4.2255
77.53666667,73.25,88.57,2.646666667,30.23,3.8511
77.85083333,73.06,87.9,2.818333333,30.23,3.9046
78.165,72.88,87.22,2.99,30.22,4.2255
78.47916667,72.69,86.55,3.161666667,30.21,4.172
78.79333333,72.5,85.88,3.333333333,30.21,4.4929
79.1075,72.31,85.21,3.505,30.2,4.1185
79.42166667,72.12,84.54,3.676666667,30.19,4.0116
79.73583333,71.94,83.87,3.848333333,30.19,4.172
80.05,71.75,83.2,4.02,30.18,5.6162
80.35083333,72.06,82.66,4.611666667,30.14,6.3115
80.65166667,72.38,82.13,5.203333333,30.1,6.7394
80.9525,72.69,81.6,5.795,30.06,6.9534
81.25333333,73.01,81.06,6.386666667,30.02,7.6487
81.55416667,73.32,80.53,6.978333333,29.98,8.1836
81.855,73.64,79.99,7.57,29.94,9.6277
82.15583333,73.96,79.46,8.161666667,29.89,11.1254
82.45666667,74.27,78.92,8.753333333,29.85,12.3021
82.7575,74.59,78.39,9.345,29.81,12.7835
83.05833333,74.9,77.85,9.936666667,29.77,12.3021
83.35916667,75.22,77.32,10.52833333,29.73,12.8905
83.66,75.53,76.78,11.12,29.69,13.7997
83.82,75.46,76.41,11.29333333,29.64,13.9602
83.98,75.4,76.04,11.46666667,29.59,15.7788
84.14,75.33,75.67,11.64,29.54,17.116
84.3,75.27,75.3,11.81333333,29.5,15.7788
84.46,75.2,74.93,11.98666667,29.45,15.6718
84.62,75.13,74.56,12.16,29.4,13.9067
84.78,75.07,74.19,12.33333333,29.35,12.516
84.94,75,73.82,12.50666667,29.3,12.6765
85.1,74.94,73.45,12.68,29.26,12.73
85.26,74.87,73.08,12.85333333,29.21,12.516
85.42,74.81,72.71,13.02666667,29.16,12.2486
85.58,74.74,72.34,13.2,29.11,12.9974
85.52583333,74.8,72.34,13.40916667,29.12,14.0137
85.47166667,74.85,72.34,13.61833333,29.14,14.7625
85.4175,74.91,72.35,13.8275,29.16,13.9602
85.36333333,74.97,72.35,14.03666667,29.17,13.3184
85.30916667,75.02,72.35,14.24583333,29.18,12.3556
85.255,75.08,72.36,14.455,29.2,12.3021
85.20083333,75.14,72.36,14.66416667,29.22,12.1416
85.14666667,75.19,72.36,14.87333333,29.23,13.1579
85.0925,75.25,72.36,15.0825,29.24,13.2114
85.03833333,75.31,72.37,15.29166667,29.26,13.3184
84.98416667,75.36,72.37,15.50083333,29.28,12.4091
84.93,75.42,72.37,15.71,29.29,12.6765
84.52666667,75.31,73.23,14.9775,29.29,13.1044
84.12333333,75.19,74.09,14.245,29.29,12.5695
83.72,75.08,74.95,13.5125,29.29,11.2858
83.31666667,74.96,75.81,12.78,29.29,10.0021
82.91333333,74.85,76.67,12.0475,29.29,9.5208
82.51,74.74,77.54,11.315,29.3,9.4138
82.10666667,74.62,78.4,10.5825,29.3,7.7557
81.70333333,74.51,79.26,9.85,29.3,7.7557
81.3,74.39,80.12,9.1175,29.3,7.5417
80.89666667,74.28,80.98,8.385,29.3,7.3278
80.49333333,74.16,81.84,7.6525,29.3,6.7929
80.09,74.05,82.7,6.92,29.3,6.365
80.0425,74.19,83.07,6.67,29.31,7.2743
79.995,74.32,83.44,6.42,29.32,7.5417
79.9475,74.46,83.81,6.17,29.34,7.0603
79.9,74.59,84.18,5.92,29.35,7.4347
79.8525,74.73,84.55,5.67,29.36,6.4185
79.805,74.87,84.92,5.42,29.38,7.0068
79.7575,75,85.29,5.17,29.39,7.5952
79.71,75.14,85.66,4.92,29.4,7.0068
79.6625,75.27,86.03,4.67,29.41,7.6487
79.615,75.41,86.4,4.42,29.42,7.1138
79.5675,75.54,86.77,4.17,29.44,6.0976
79.52,75.68,87.14,3.92,29.45,6.2045
79.38416667,75.55,87.24,3.759166667,29.46,6.3115
79.24833333,75.43,87.33,3.598333333,29.47,6.151
79.1125,75.3,87.43,3.4375,29.48,5.9906
78.97666667,75.17,87.53,3.276666667,29.48,5.7232
78.84083333,75.05,87.62,3.115833333,29.49,5.6697
78.705,74.92,87.72,2.955,29.5,5.5092
78.56916667,74.79,87.82,2.794166667,29.51,5.7232
78.43333333,74.67,87.91,2.633333333,29.52,5.4557
78.2975,74.54,88.01,2.4725,29.52,5.2953
78.16166667,74.41,88.11,2.311666667,29.53,5.6162
78.02583333,74.29,88.2,2.150833333,29.54,5.0813
77.89,74.16,88.3,1.99,29.55,5.4022
77.985,74.28,88.21,1.990833333,29.6,5.2418
78.08,74.4,88.12,1.991666667,29.64,5.2953
78.175,74.52,88.04,1.9925,29.68,5.1348
78.27,74.64,87.95,1.993333333,29.73,5.0813
78.365,74.76,87.86,1.994166667,29.78,4.9208
78.46,74.88,87.77,1.995,29.82,5.0278
78.555,75,87.68,1.995833333,29.86,4.9208
78.65,75.12,87.59,1.996666667,29.91,4.8139
78.745,75.24,87.5,1.9975,29.96,4.8139
78.84,75.36,87.42,1.998333333,30,4.7604
78.935,75.48,87.33,1.999166667,30.04,4.8139
79.03,75.6,87.24,2,30.09,4.7604
79.09083333,75.55,86.79,2.424166667,30.04,4.7604
79.15166667,75.5,86.35,2.848333333,29.99,4.4395
79.2125,75.45,85.9,3.2725,29.94,4.6534
79.27333333,75.4,85.45,3.696666667,29.89,4.7069
79.33416667,75.35,85.01,4.120833333,29.84,4.4395
79.395,75.29,84.56,4.545,29.79,4.172
79.45583333,75.24,84.11,4.969166667,29.74,5.0813
79.51666667,75.19,83.67,5.393333333,29.69,4.8139
79.5775,75.14,83.22,5.8175,29.64,5.1348
79.63833333,75.09,82.77,6.241666667,29.59,5.6162
79.69916667,75.04,82.33,6.665833333,29.54,5.4557
79.76,74.99,81.88,7.09,29.49,5.6162
80.10166667,74.96,81.28,7.2575,29.55,7.4347
80.44333333,74.93,80.69,7.425,29.61,8.7184
80.785,74.9,80.1,7.5925,29.66,11.2858
81.12666667,74.87,79.5,7.76,29.72,13.7997
81.46833333,74.84,78.9,7.9275,29.78,14.9765
81.81,74.82,78.31,8.095,29.84,14.2276
82.15166667,74.79,77.71,8.2625,29.9,15.4579
82.49333333,74.76,77.12,8.43,29.96,17.009
82.835,74.73,76.52,8.5975,30.02,17.5974
83.17666667,74.7,75.93,8.765,30.07,17.3299
83.51833333,74.67,75.33,8.9325,30.13,17.9718
83.86,74.64,74.74,9.1,30.19,18.988
84.16666667,74.74,74.33,9.254166667,30.16,21.4484
84.47333333,74.84,73.91,9.408333333,30.12,21.8763
84.78,74.94,73.5,9.5625,30.08,22.8926
85.08666667,75.04,73.09,9.716666667,30.05,23.9623
85.39333333,75.14,72.67,9.870833333,30.02,20.2717
85.7,75.24,72.26,10.025,29.98,18.7206
86.00666667,75.33,71.85,10.17916667,29.94,18.8276
86.31333333,75.43,71.43,10.33333333,29.91,18.8276
86.62,75.53,71.02,10.4875,29.88,17.8113
86.92666667,75.63,70.61,10.64166667,29.84,17.7043
87.23333333,75.73,70.19,10.79583333,29.8,17.8648
87.54,75.83,69.78,10.95,29.77,18.4531
87.70833333,75.91,69.28,10.78833333,29.8,18.988
87.87666667,76,68.78,10.62666667,29.84,19.1485
88.045,76.08,68.28,10.465,29.88,20.0043
88.21333333,76.16,67.79,10.30333333,29.91,19.8438
88.38166667,76.25,67.29,10.14166667,29.94,19.6834
88.55,76.33,66.79,9.98,29.98,20.3252
88.71833333,76.41,66.29,9.818333333,30.02,20.5392
88.88666667,76.5,65.79,9.656666667,30.05,20.2182
89.055,76.58,65.3,9.495,30.08,20.3787
89.22333333,76.66,64.8,9.333333333,30.12,20.8601
89.39166667,76.75,64.3,9.171666667,30.16,20.2717
89.56,76.83,63.8,9.01,30.19,21.074
88.86,76.66,65.06,9.021666667,30.12,20.8601
88.16,76.49,66.33,9.033333333,30.05,20.4322
87.46,76.32,67.59,9.045,29.98,17.8113
86.76,76.15,68.86,9.056666667,29.9,15.6718
86.06,75.98,70.12,9.068333333,29.83,14.3881
85.36,75.81,71.38,9.08,29.76,13.5323
84.66,75.64,72.65,9.091666667,29.69,12.9974
83.96,75.47,73.91,9.103333333,29.62,11.4998
83.26,75.3,75.18,9.115,29.54,11.6068
82.56,75.13,76.44,9.126666667,29.47,11.6603
81.86,74.96,77.71,9.138333333,29.4,11.7672
81.16,74.79,78.97,9.15,29.33,11.8742
81.0375,74.69,79.37,9.1425,29.36,12.1951
80.915,74.59,79.76,9.135,29.38,12.623
80.7925,74.49,80.16,9.1275,29.41,11.9812
80.67,74.39,80.55,9.12,29.44,11.6068
80.5475,74.29,80.95,9.1125,29.47,11.6068
80.425,74.19,81.34,9.105,29.49,11.7672
80.3025,74.09,81.74,9.0975,29.52,11.0719
80.18,73.99,82.14,9.09,29.55,11.0184
80.0575,73.89,82.53,9.0825,29.58,10.751
79.935,73.79,82.93,9.075,29.6,10.3231
79.8125,73.69,83.32,9.0675,29.63,10.0021
79.69,73.59,83.72,9.06,29.66,9.4673
79.62583333,73.68,83.92,8.879166667,29.64,8.9324
79.56166667,73.76,84.12,8.698333333,29.63,9.1463
79.4975,73.84,84.32,8.5175,29.61,8.665
79.43333333,73.93,84.52,8.336666667,29.59,8.451
79.36916667,74.02,84.72,8.155833333,29.58,7.7557
79.305,74.1,84.92,7.975,29.56,7.3813
79.24083333,74.18,85.13,7.794166667,29.54,7.3278
79.17666667,74.27,85.33,7.613333333,29.53,7.0603
79.1125,74.36,85.53,7.4325,29.51,7.0068
79.04833333,74.44,85.73,7.251666667,29.49,7.2208
78.98416667,74.53,85.93,7.070833333,29.48,6.8999
78.92,74.61,86.13,6.89,29.46,7.0603
78.84833333,74.67,86.4,6.485,29.46,6.8464
78.77666667,74.73,86.67,6.08,29.47,6.5789
78.705,74.8,86.94,5.675,29.47,6.472
78.63333333,74.86,87.21,5.27,29.47,6.2045
78.56166667,74.92,87.48,4.865,29.48,6.2045
78.49,74.98,87.76,4.46,29.48,6.365
78.41833333,75.04,88.03,4.055,29.48,6.2045
78.34666667,75.1,88.3,3.65,29.49,6.151
78.275,75.16,88.57,3.245,29.49,6.258
78.20333333,75.23,88.84,2.84,29.49,6.3115
78.13166667,75.29,89.11,2.435,29.5,6.3115
78.06,75.35,89.38,2.03,29.5,6.151
78.3525,75.42,88.3,2.03,29.56,5.9371
78.645,75.5,87.22,2.03,29.61,6.2045
78.9375,75.57,86.13,2.03,29.67,5.8836
79.23,75.65,85.05,2.03,29.73,5.8836
79.5225,75.72,83.97,2.03,29.78,5.7766
79.815,75.8,82.88,2.03,29.84,6.258
80.1075,75.88,81.8,2.03,29.9,6.151
80.4,75.95,80.72,2.03,29.95,5.6162
80.6925,76.03,79.64,2.03,30.01,5.7766
80.985,76.1,78.56,2.03,30.07,5.8301
81.2775,76.18,77.47,2.03,30.12,5.4557
81.57,76.25,76.39,2.03,30.18,5.4022
81.91083333,76.05,75.53,2.624166667,30.1,8.1836
82.25166667,75.84,74.66,3.218333333,30.03,11.4463
82.5925,75.64,73.8,3.8125,29.95,14.0672
82.93333333,75.44,72.94,4.406666667,29.87,15.8858
83.27416667,75.23,72.07,5.000833333,29.8,16.3137
83.615,75.03,71.21,5.595,29.72,17.9718
83.95583333,74.83,70.35,6.189166667,29.64,4.9208
84.29666667,74.62,69.48,6.783333333,29.57,16.4741
84.6375,74.42,68.62,7.3775,29.49,16.9555
84.97833333,74.22,67.76,7.971666667,29.41,20.1647
85.31916667,74.01,66.89,8.565833333,29.34,20.5392
85.66,73.81,66.03,9.16,29.26,20.9671
85.99166667,73.88,65.95,8.983333333,29.28,22.3042
86.32333333,73.96,65.86,8.806666667,29.31,25.8879
86.655,74.03,65.78,8.63,29.34,27.4925
86.98666667,74.1,65.7,8.453333333,29.36,28.3483
87.31833333,74.17,65.61,8.276666667,29.38,23.3205
87.65,74.24,65.53,8.1,29.41,24.0693
87.98166667,74.32,65.45,7.923333333,29.44,22.0903
88.31333333,74.39,65.36,7.746666667,29.46,20.2717
88.645,74.46,65.28,7.57,29.48,20.6461
88.97666667,74.54,65.2,7.393333333,29.51,22.1438
89.30833333,74.61,65.11,7.216666667,29.54,23.267
89.64,74.68,65.03,7.04,29.56,23.5345
89.42,74.29,64.58,7.2,29.61,24.4972
89.2,73.91,64.14,7.36,29.66,24.8716
88.98,73.52,63.69,7.52,29.71,23.9623
88.76,73.14,63.25,7.68,29.76,24.0158
88.54,72.75,62.8,7.84,29.81,24.9251
88.32,72.37,62.36,8,29.86,26.4228
88.1,71.98,61.91,8.16,29.92,25.9949
87.88,71.59,61.46,8.32,29.97,26.3158
87.66,71.21,61.02,8.48,30.02,25.2995
87.44,70.82,60.57,8.64,30.07,25.5135
87.22,70.44,60.13,8.8,30.12,25.246
87,70.05,59.68,8.96,30.17,24.6577
86.4925,70.38,61.29,9.130833333,30.13,24.8716
85.985,70.7,62.9,9.301666667,30.09,24.9251
85.4775,71.03,64.51,9.4725,30.05,22.6252
84.97,71.36,66.12,9.643333333,30.01,19.7368
84.4625,71.69,67.73,9.814166667,29.97,15.8858
83.955,72.02,69.33,9.985,29.94,13.6928
83.4475,72.34,70.94,10.15583333,29.9,12.837
82.94,72.67,72.55,10.32666667,29.86,13.0509
82.4325,73,74.16,10.4975,29.82,12.0347
81.925,73.32,75.77,10.66833333,29.78,11.5533
81.4175,73.65,77.38,10.83916667,29.74,11.4998
80.91,73.98,78.99,11.01,29.7,11.4463
80.81166667,74.12,79.71,10.4275,29.71,11.1789
80.71333333,74.26,80.44,9.845,29.73,10.1626
80.615,74.4,81.16,9.2625,29.74,10.2161
80.51666667,74.54,81.89,8.68,29.75,10.2696
80.41833333,74.68,82.62,8.0975,29.77,10.6975
80.32,74.82,83.34,7.515,29.78,12.0347
80.22166667,74.96,84.06,6.9325,29.79,11.4463
80.12333333,75.1,84.79,6.35,29.81,11.0719
80.025,75.24,85.52,5.7675,29.82,10.644
79.92666667,75.38,86.24,5.185,29.83,10.0021
79.82833333,75.52,86.96,4.6025,29.85,9.4138
79.73,75.66,87.69,4.02,29.86,9.1463
79.72416667,75.58,87.34,4.421666667,29.84,9.0394
79.71833333,75.5,86.98,4.823333333,29.82,8.9859
79.7125,75.42,86.63,5.225,29.8,9.0394
79.70666667,75.34,86.28,5.626666667,29.78,8.7719
79.70083333,75.26,85.93,6.028333333,29.76,8.2371
79.695,75.18,85.57,6.43,29.74,7.7022
79.68916667,75.11,85.22,6.831666667,29.71,7.9161
79.68333333,75.03,84.87,7.233333333,29.69,7.2208
79.6775,74.95,84.52,7.635,29.67,7.2208
79.67166667,74.87,84.16,8.036666667,29.65,6.8464
79.66583333,74.79,83.81,8.438333333,29.63,6.7394
79.66,74.71,83.46,8.84,29.61,6.7394
79.53333333,74.71,83.93,8.2725,29.59,6.7394
79.40666667,74.71,84.4,7.705,29.56,6.7929
79.28,74.71,84.87,7.1375,29.54,6.4185
79.15333333,74.71,85.34,6.57,29.51,6.365
79.02666667,74.71,85.81,6.0025,29.49,6.472
78.9,74.72,86.28,5.435,29.46,6.4185
78.77333333,74.72,86.76,4.8675,29.44,6.472
78.64666667,74.72,87.23,4.3,29.42,6.258
78.52,74.72,87.7,3.7325,29.39,6.365
78.39333333,74.72,88.17,3.165,29.37,5.9906
78.26666667,74.72,88.64,2.5975,29.34,6.0441
78.14,74.72,89.11,2.03,29.32,6.0976
78.55583333,74.66,87.83,2.450833333,29.38,5.8836
78.97166667,74.6,86.55,2.871666667,29.45,5.9371
79.3875,74.54,85.27,3.2925,29.51,5.9906
79.80333333,74.49,83.99,3.713333333,29.58,5.4557
80.21916667,74.43,82.71,4.134166667,29.64,5.5092
80.635,74.37,81.43,4.555,29.7,5.6697
81.05083333,74.31,80.15,4.975833333,29.77,6.151
81.46666667,74.25,78.87,5.396666667,29.83,5.8836
81.8825,74.19,77.59,5.8175,29.9,5.2418
82.29833333,74.14,76.31,6.238333333,29.96,5.6162
82.71416667,74.08,75.03,6.659166667,30.03,5.6697
83.13,74.02,73.75,7.08,30.09,6.7394
83.51416667,73.84,72.35,7.253333333,30.03,7.3813
83.89833333,73.66,70.95,7.426666667,29.97,10.1091
84.2825,73.49,69.55,7.6,29.91,14.3881
